2014-02-14 15:30:33,482 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6833f0de: startup date [Fri Feb 14 15:30:33 PST 2014]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2014-02-14 16:30:15,947 | INFO  | Destroying Spring FrameworkServlet 'dispatcher' | /admin | ActiveMQ ShutdownHook
2014-02-14 16:30:15,951 | INFO  | Destroying hawtio authentication filter | io.hawt.web.AuthenticationFilter | ActiveMQ ShutdownHook
2014-02-14 16:30:23,789 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6833f0de: startup date [Fri Feb 14 16:30:23 PST 2014]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2014-02-14 16:30:24,658 | INFO  | PListStore:[/Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2014-02-14 16:30:24,688 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2014-02-14 16:30:25,021 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2014-02-14 16:30:25,035 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2014-02-14 16:30:25,060 | INFO  | Recovery replayed 666 operations from the journal in 0.034 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2014-02-14 16:30:25,203 | INFO  | Apache ActiveMQ 5.9.0 (localhost, ID:Davids-MacBook-Pro-3.local-57190-1392424225077-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2014-02-14 16:30:25,219 | INFO  | Listening for connections at: tcp://Davids-MacBook-Pro-3.local:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2014-02-14 16:30:25,221 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2014-02-14 16:30:25,226 | INFO  | Listening for connections at: amqp://Davids-MacBook-Pro-3.local:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2014-02-14 16:30:25,229 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2014-02-14 16:30:25,234 | INFO  | Listening for connections at: stomp://Davids-MacBook-Pro-3.local:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2014-02-14 16:30:25,235 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2014-02-14 16:30:25,239 | INFO  | Listening for connections at: mqtt://Davids-MacBook-Pro-3.local:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2014-02-14 16:30:25,241 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2014-02-14 16:30:25,346 | INFO  | Listening for connections at ws://Davids-MacBook-Pro-3.local:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2014-02-14 16:30:25,347 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2014-02-14 16:30:25,349 | INFO  | Apache ActiveMQ 5.9.0 (localhost, ID:Davids-MacBook-Pro-3.local-57190-1392424225077-0:1) started | org.apache.activemq.broker.BrokerService | main
2014-02-14 16:30:25,350 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2014-02-14 16:30:25,351 | WARN  | Store limit is 102400 mb, whilst the data directory: /Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0/data/kahadb only has 10193 mb of usable space - resetting to maximum available disk space: 10193 mb | org.apache.activemq.broker.BrokerService | main
2014-02-14 16:30:25,352 | ERROR | Temporary Store limit is 51200 mb, whilst the temporary data directory: /Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0/data/localhost/tmp_storage only has 10193 mb of usable space - resetting to maximum available 10193 mb. | org.apache.activemq.broker.BrokerService | main
2014-02-14 16:30:25,627 | INFO  | Welcome to hawtio 1.2-M23 : http://hawt.io/ : Don't cha wish your console was hawt like me? ;-) | io.hawt.jmx.JmxTreeWatcher | main
2014-02-14 16:30:25,632 | INFO  | Starting hawtio authentication filter, JAAS realm: "activemq" authorized role: "admins" role principal classes: "org.apache.activemq.jaas.GroupPrincipal" | io.hawt.web.AuthenticationFilter | main
2014-02-14 16:30:25,670 | INFO  | Using file upload directory: /Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0/tmp/uploads | io.hawt.web.UploadServlet | main
2014-02-14 16:30:25,681 | INFO  | jolokia-agent: Using access restrictor classpath:/jolokia-access.xml | /hawtio | main
2014-02-14 16:30:25,829 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2014-02-14 16:30:25,855 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2014-02-14 16:30:33,681 | INFO  | Apache ActiveMQ 5.9.0 (localhost, ID:Davids-MacBook-Pro-3.local-57190-1392424225077-0:1) is shutting down | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2014-02-14 16:30:35,226 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2014-02-14 16:30:35,232 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2014-02-14 16:30:35,238 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2014-02-14 16:30:35,245 | INFO  | Connector mqtt stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2014-02-14 16:30:35,326 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2014-02-14 16:30:35,329 | INFO  | PListStore:[/Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0/data/localhost/tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | ActiveMQ ShutdownHook
2014-02-14 16:30:35,330 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2014-02-14 16:30:35,330 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2014-02-14 16:30:35,331 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2014-02-14 16:30:35,557 | INFO  | Apache ActiveMQ 5.9.0 (localhost, ID:Davids-MacBook-Pro-3.local-57190-1392424225077-0:1) uptime 10.893 seconds | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2014-02-14 16:30:35,558 | INFO  | Apache ActiveMQ 5.9.0 (localhost, ID:Davids-MacBook-Pro-3.local-57190-1392424225077-0:1) is shutdown | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2014-02-14 16:30:35,559 | INFO  | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@6833f0de: startup date [Fri Feb 14 16:30:23 PST 2014]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | ActiveMQ ShutdownHook
2014-02-14 16:30:35,588 | INFO  | Destroying Spring FrameworkServlet 'dispatcher' | /admin | ActiveMQ ShutdownHook
2014-02-14 16:30:35,593 | INFO  | Destroying hawtio authentication filter | io.hawt.web.AuthenticationFilter | ActiveMQ ShutdownHook
2014-02-14 16:33:15,820 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6833f0de: startup date [Fri Feb 14 16:33:15 PST 2014]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2014-02-14 16:33:16,708 | INFO  | PListStore:[/Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2014-02-14 16:33:16,739 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2014-02-14 16:33:17,065 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2014-02-14 16:33:17,079 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2014-02-14 16:33:17,104 | INFO  | Recovery replayed 670 operations from the journal in 0.034 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2014-02-14 16:33:17,248 | INFO  | Apache ActiveMQ 5.9.0 (localhost, ID:Davids-MacBook-Pro-3.local-57222-1392424397121-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2014-02-14 16:33:17,264 | INFO  | Listening for connections at: tcp://Davids-MacBook-Pro-3.local:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2014-02-14 16:33:17,266 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2014-02-14 16:33:17,271 | INFO  | Listening for connections at: amqp://Davids-MacBook-Pro-3.local:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2014-02-14 16:33:17,274 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2014-02-14 16:33:17,278 | INFO  | Listening for connections at: stomp://Davids-MacBook-Pro-3.local:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2014-02-14 16:33:17,280 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2014-02-14 16:33:17,284 | INFO  | Listening for connections at: mqtt://Davids-MacBook-Pro-3.local:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2014-02-14 16:33:17,286 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2014-02-14 16:33:17,393 | INFO  | Listening for connections at ws://Davids-MacBook-Pro-3.local:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2014-02-14 16:33:17,394 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2014-02-14 16:33:17,396 | INFO  | Apache ActiveMQ 5.9.0 (localhost, ID:Davids-MacBook-Pro-3.local-57222-1392424397121-0:1) started | org.apache.activemq.broker.BrokerService | main
2014-02-14 16:33:17,398 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2014-02-14 16:33:17,399 | WARN  | Store limit is 102400 mb, whilst the data directory: /Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0/data/kahadb only has 10189 mb of usable space - resetting to maximum available disk space: 10189 mb | org.apache.activemq.broker.BrokerService | main
2014-02-14 16:33:17,400 | ERROR | Temporary Store limit is 51200 mb, whilst the temporary data directory: /Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0/data/localhost/tmp_storage only has 10189 mb of usable space - resetting to maximum available 10189 mb. | org.apache.activemq.broker.BrokerService | main
2014-02-14 16:33:17,680 | INFO  | Welcome to hawtio 1.2-M23 : http://hawt.io/ : Don't cha wish your console was hawt like me? ;-) | io.hawt.jmx.JmxTreeWatcher | main
2014-02-14 16:33:17,684 | INFO  | Starting hawtio authentication filter, JAAS realm: "activemq" authorized role: "admins" role principal classes: "org.apache.activemq.jaas.GroupPrincipal" | io.hawt.web.AuthenticationFilter | main
2014-02-14 16:33:17,719 | INFO  | Using file upload directory: /Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0/tmp/uploads | io.hawt.web.UploadServlet | main
2014-02-14 16:33:17,730 | INFO  | jolokia-agent: Using access restrictor classpath:/jolokia-access.xml | /hawtio | main
2014-02-14 16:33:17,877 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2014-02-14 16:33:17,902 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2014-02-14 16:33:22,966 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6833f0de: startup date [Fri Feb 14 16:33:22 PST 2014]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2014-02-14 16:33:23,840 | INFO  | PListStore:[/Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2014-02-14 16:33:23,870 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2014-02-14 16:33:23,884 | INFO  | Database /Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0/data/kahadb/lock is locked... waiting 10 seconds for the database to be unlocked. Reason: java.io.IOException: File '/Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0/data/kahadb/lock' could not be locked. | org.apache.activemq.store.SharedFileLocker | main
2014-02-14 16:33:33,886 | INFO  | Database /Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0/data/kahadb/lock is locked... waiting 10 seconds for the database to be unlocked. Reason: java.io.IOException: File '/Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0/data/kahadb/lock' could not be locked. | org.apache.activemq.store.SharedFileLocker | main
2014-02-14 16:33:43,891 | INFO  | Database /Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0/data/kahadb/lock is locked... waiting 10 seconds for the database to be unlocked. Reason: java.io.IOException: File '/Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0/data/kahadb/lock' could not be locked. | org.apache.activemq.store.SharedFileLocker | main
2014-02-14 16:33:53,895 | INFO  | Database /Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0/data/kahadb/lock is locked... waiting 10 seconds for the database to be unlocked. Reason: java.io.IOException: File '/Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0/data/kahadb/lock' could not be locked. | org.apache.activemq.store.SharedFileLocker | main
2014-02-14 16:34:03,898 | INFO  | Database /Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0/data/kahadb/lock is locked... waiting 10 seconds for the database to be unlocked. Reason: java.io.IOException: File '/Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0/data/kahadb/lock' could not be locked. | org.apache.activemq.store.SharedFileLocker | main
2014-02-14 16:34:13,902 | INFO  | Database /Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0/data/kahadb/lock is locked... waiting 10 seconds for the database to be unlocked. Reason: java.io.IOException: File '/Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0/data/kahadb/lock' could not be locked. | org.apache.activemq.store.SharedFileLocker | main
2014-02-14 16:34:23,905 | INFO  | Database /Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0/data/kahadb/lock is locked... waiting 10 seconds for the database to be unlocked. Reason: java.io.IOException: File '/Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0/data/kahadb/lock' could not be locked. | org.apache.activemq.store.SharedFileLocker | main
2014-02-14 16:34:33,909 | INFO  | Database /Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0/data/kahadb/lock is locked... waiting 10 seconds for the database to be unlocked. Reason: java.io.IOException: File '/Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0/data/kahadb/lock' could not be locked. | org.apache.activemq.store.SharedFileLocker | main
2014-02-14 16:34:43,913 | INFO  | Database /Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0/data/kahadb/lock is locked... waiting 10 seconds for the database to be unlocked. Reason: java.io.IOException: File '/Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0/data/kahadb/lock' could not be locked. | org.apache.activemq.store.SharedFileLocker | main
2014-02-14 16:34:53,918 | INFO  | Database /Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0/data/kahadb/lock is locked... waiting 10 seconds for the database to be unlocked. Reason: java.io.IOException: File '/Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0/data/kahadb/lock' could not be locked. | org.apache.activemq.store.SharedFileLocker | main
